asset_id,event_code,date
ASS-011,Motor overtemperature fault,21/01/2023
ASS-011,Photoelectric sensor fault,21/01/2023
ASS-012,Proximity sensor failure,21/01/2023
ASS-012,Barcode reader timeout,21/01/2023
ASS-001,Coupling vibration high,22/01/2023
ASS-003,Photoelectric sensor fault,22/01/2023
ASS-003,Weight sensor out of range,22/01/2023
ASS-003,Proximity sensor failure,22/01/2023
ASS-003,HMI touchscreen unresponsive,22/01/2023
ASS-003,PLC communication error,22/01/2023
ASS-003,SCADA connection lost,22/01/2023
ASS-003,Light curtain interrupted,22/01/2023
ASS-003,Safety relay fault,22/01/2023
ASS-004,Belt slip detected,22/01/2023
ASS-004,Motor overtemperature fault,22/01/2023
ASS-005,Belt tracking deviation detected,22/01/2023
ASS-005,Oil level low,22/01/2023
ASS-005,Weight sensor out of range,22/01/2023
ASS-007,Safety relay fault,22/01/2023
ASS-007,PLC communication error,22/01/2023
ASS-007,Motor phase imbalance alarm,22/01/2023
ASS-008,Proximity sensor failure,22/01/2023
ASS-008,Drive inverter alarm,22/01/2023
ASS-009,Belt slip detected,22/01/2023
ASS-010,HMI touchscreen unresponsive,22/01/2023
ASS-010,Coupling vibration high,22/01/2023
ASS-011,Parameter checksum mismatch,22/01/2023
ASS-011,Inspection overdue,22/01/2023
ASS-011,SCADA connection lost,22/01/2023
ASS-011,Zone collision warning,22/01/2023
ASS-012,SCADA connection lost,22/01/2023
ASS-012,Proximity sensor failure,22/01/2023
ASS-001,Overload protection triggered,23/01/2023
ASS-001,Motor phase imbalance alarm,23/01/2023
ASS-001,Zone collision warning,23/01/2023
ASS-002,Parameter checksum mismatch,23/01/2023
ASS-002,Barcode reader timeout,23/01/2023
ASS-003,Parameter checksum mismatch,23/01/2023
ASS-003,SCADA connection lost,23/01/2023
ASS-003,PLC communication error,23/01/2023
ASS-003,Coupling vibration high,23/01/2023
ASS-003,Proximity sensor failure,23/01/2023
ASS-003,SCADA connection lost,23/01/2023
ASS-004,Network switch port failure,23/01/2023
ASS-004,Proximity sensor failure,23/01/2023
ASS-005,Drive inverter alarm,23/01/2023
ASS-005,Emergency stop activated,23/01/2023
ASS-005,HMI touchscreen unresponsive,23/01/2023
ASS-005,Motor phase imbalance alarm,23/01/2023
ASS-007,Photoelectric sensor fault,23/01/2023
ASS-007,Coupling vibration high,23/01/2023
ASS-008,Vision sensor calibration error,23/01/2023
ASS-010,Filter replacement required,23/01/2023
ASS-010,Watchdog timer expired,23/01/2023
ASS-011,Guard door open alarm,23/01/2023
ASS-011,RFID tag not detected,23/01/2023
ASS-011,Belt tracking deviation detected,23/01/2023
ASS-011,HMI touchscreen unresponsive,23/01/2023
ASS-011,Inspection overdue,23/01/2023
ASS-011,Gearbox oil level low,23/01/2023
ASS-012,Drive inverter alarm,23/01/2023
ASS-012,Barcode reader timeout,23/01/2023
ASS-001,Coupling vibration high,24/01/2023
ASS-001,Proximity sensor failure,24/01/2023
ASS-001,Gearbox oil level low,24/01/2023
ASS-001,Wear indicator triggered,24/01/2023
ASS-002,Light curtain interrupted,24/01/2023
ASS-002,Drive inverter alarm,24/01/2023
ASS-002,Zone collision warning,24/01/2023
ASS-002,Overload protection triggered,24/01/2023
ASS-002,Network switch port failure,24/01/2023
ASS-003,Oil level low,24/01/2023
ASS-003,HMI touchscreen unresponsive,24/01/2023
ASS-003,Motor phase imbalance alarm,24/01/2023
ASS-003,Proximity sensor failure,24/01/2023
ASS-004,Vision sensor calibration error,24/01/2023
ASS-004,Wear indicator triggered,24/01/2023
ASS-004,Scheduled lubrication due,24/01/2023
ASS-005,Zone collision warning,24/01/2023
ASS-005,Weight sensor out of range,24/01/2023
ASS-006,Proximity sensor failure,24/01/2023
ASS-006,Gearbox oil level low,24/01/2023
ASS-006,Network switch port failure,24/01/2023
ASS-006,Photoelectric sensor fault,24/01/2023
ASS-006,Wear indicator triggered,24/01/2023
ASS-007,Light curtain interrupted,24/01/2023
ASS-007,Gearbox oil level low,24/01/2023
ASS-007,Vision sensor calibration error,24/01/2023
ASS-007,Proximity sensor failure,24/01/2023
ASS-007,Gearbox oil level low,24/01/2023
ASS-007,Weight sensor out of range,24/01/2023
ASS-011,Drive inverter alarm,24/01/2023
ASS-011,Parameter checksum mismatch,24/01/2023
ASS-011,Belt slip detected,24/01/2023
ASS-011,Parameter checksum mismatch,24/01/2023
ASS-011,Watchdog timer expired,24/01/2023
ASS-011,Gearbox oil level low,24/01/2023
ASS-001,Wear indicator triggered,25/01/2023
ASS-001,Belt tracking deviation detected,25/01/2023
ASS-002,Drive inverter alarm,25/01/2023
ASS-002,Motor phase imbalance alarm,25/01/2023
ASS-002,Drive inverter alarm,25/01/2023
ASS-003,Filter replacement required,25/01/2023
ASS-003,Barcode reader timeout,25/01/2023
ASS-003,Belt slip detected,25/01/2023
ASS-003,Weight sensor out of range,25/01/2023
ASS-003,Proximity sensor failure,25/01/2023
ASS-003,Zone collision warning,25/01/2023
ASS-003,Guard door open alarm,25/01/2023
ASS-003,Light curtain interrupted,25/01/2023
ASS-003,Motor overtemperature fault,25/01/2023
ASS-003,Proximity sensor failure,25/01/2023
ASS-004,Coupling vibration high,25/01/2023
ASS-005,PLC communication error,25/01/2023
ASS-006,Coupling vibration high,25/01/2023
ASS-007,Scheduled lubrication due,25/01/2023
ASS-007,Drive inverter alarm,25/01/2023
ASS-007,Vision sensor calibration error,25/01/2023
ASS-007,Gearbox oil level low,25/01/2023
ASS-007,Photoelectric sensor fault,25/01/2023
ASS-007,Guard door open alarm,25/01/2023
ASS-008,RFID tag not detected,25/01/2023
ASS-008,Overload protection triggered,25/01/2023
ASS-009,Coupling vibration high,25/01/2023
ASS-009,Scheduled lubrication due,25/01/2023
ASS-009,Motor overtemperature fault,25/01/2023
ASS-009,Bearing vibration elevated,25/01/2023
ASS-009,RFID tag not detected,25/01/2023
ASS-010,Vision sensor calibration error,25/01/2023
ASS-010,Gearbox oil level low,25/01/2023
ASS-010,Guard door open alarm,25/01/2023
ASS-010,Vision sensor calibration error,25/01/2023
ASS-010,Network switch port failure,25/01/2023
ASS-011,Emergency stop activated,25/01/2023
ASS-003,Watchdog timer expired,26/01/2023
ASS-003,Light curtain interrupted,26/01/2023
ASS-003,Coupling vibration high,26/01/2023
ASS-003,Motor overtemperature fault,26/01/2023
ASS-003,Belt tracking deviation detected,26/01/2023
ASS-003,Inspection overdue,26/01/2023
ASS-003,Motor phase imbalance alarm,26/01/2023
ASS-003,Light curtain interrupted,26/01/2023
ASS-003,Parameter checksum mismatch,26/01/2023
ASS-004,Drive inverter alarm,26/01/2023
ASS-005,Inspection overdue,26/01/2023
ASS-005,Safety relay fault,26/01/2023
ASS-005,Motor phase imbalance alarm,26/01/2023
ASS-005,Wear indicator triggered,26/01/2023
ASS-006,Photoelectric sensor fault,26/01/2023
ASS-006,Oil level low,26/01/2023
ASS-006,Belt slip detected,26/01/2023
ASS-006,Weight sensor out of range,26/01/2023
ASS-006,Barcode reader timeout,26/01/2023
ASS-007,Belt slip detected,26/01/2023
ASS-007,Filter replacement required,26/01/2023
ASS-007,Parameter checksum mismatch,26/01/2023
ASS-007,Motor phase imbalance alarm,26/01/2023
ASS-008,RFID tag not detected,26/01/2023
ASS-008,Scheduled lubrication due,26/01/2023
ASS-008,Emergency stop activated,26/01/2023
ASS-008,Overload protection triggered,26/01/2023
ASS-008,Watchdog timer expired,26/01/2023
ASS-009,Wear indicator triggered,26/01/2023
ASS-010,Gearbox oil level low,26/01/2023
ASS-011,Vision sensor calibration error,26/01/2023
ASS-011,Scheduled lubrication due,26/01/2023
ASS-011,Guard door open alarm,26/01/2023
ASS-012,HMI touchscreen unresponsive,26/01/2023
ASS-012,Network switch port failure,26/01/2023
ASS-012,Filter replacement required,26/01/2023
ASS-001,RFID tag not detected,27/01/2023
ASS-001,Motor overtemperature fault,27/01/2023
ASS-002,Proximity sensor failure,27/01/2023
ASS-002,Safety relay fault,27/01/2023
ASS-002,Belt slip detected,27/01/2023
ASS-003,Light curtain interrupted,27/01/2023
ASS-003,Motor overtemperature fault,27/01/2023
ASS-003,Guard door open alarm,27/01/2023
ASS-003,Belt slip detected,27/01/2023
ASS-003,Inspection overdue,27/01/2023
ASS-003,Weight sensor out of range,27/01/2023
ASS-003,Photoelectric sensor fault,27/01/2023
ASS-004,Filter replacement required,27/01/2023
ASS-005,Filter replacement required,27/01/2023
ASS-005,SCADA connection lost,27/01/2023
ASS-005,Proximity sensor failure,27/01/2023
ASS-006,Parameter checksum mismatch,27/01/2023
ASS-006,Weight sensor out of range,27/01/2023
ASS-007,Belt tracking deviation detected,27/01/2023
ASS-007,HMI touchscreen unresponsive,27/01/2023
ASS-007,HMI touchscreen unresponsive,27/01/2023
ASS-007,HMI touchscreen unresponsive,27/01/2023
ASS-008,Zone collision warning,27/01/2023
ASS-008,Vision sensor calibration error,27/01/2023
ASS-008,Belt tracking deviation detected,27/01/2023
ASS-010,Barcode reader timeout,27/01/2023
ASS-010,Gearbox oil level low,27/01/2023
ASS-010,Photoelectric sensor fault,27/01/2023
ASS-010,Barcode reader timeout,27/01/2023
ASS-011,Guard door open alarm,27/01/2023
ASS-011,Wear indicator triggered,27/01/2023
ASS-012,Drive inverter alarm,27/01/2023
ASS-012,Proximity sensor failure,27/01/2023
ASS-012,Scheduled lubrication due,27/01/2023
ASS-012,Weight sensor out of range,27/01/2023
ASS-001,Weight sensor out of range,28/01/2023
ASS-001,Photoelectric sensor fault,28/01/2023
ASS-003,Barcode reader timeout,28/01/2023
ASS-003,Filter replacement required,28/01/2023
ASS-003,Scheduled lubrication due,28/01/2023
ASS-003,Belt slip detected,28/01/2023
ASS-003,Safety relay fault,28/01/2023
ASS-003,RFID tag not detected,28/01/2023
ASS-004,Belt tracking deviation detected,28/01/2023
ASS-005,Light curtain interrupted,28/01/2023
ASS-005,Gearbox oil level low,28/01/2023
ASS-005,SCADA connection lost,28/01/2023
ASS-006,Watchdog timer expired,28/01/2023
ASS-007,Motor phase imbalance alarm,28/01/2023
ASS-007,Coupling vibration high,28/01/2023
ASS-008,Motor phase imbalance alarm,28/01/2023
ASS-008,Light curtain interrupted,28/01/2023
ASS-009,RFID tag not detected,28/01/2023
ASS-009,Motor overtemperature fault,28/01/2023
ASS-011,Bearing vibration elevated,28/01/2023
ASS-011,Motor overtemperature fault,28/01/2023
ASS-011,Watchdog timer expired,28/01/2023
ASS-011,Inspection overdue,28/01/2023
ASS-012,Barcode reader timeout,28/01/2023
ASS-012,Coupling vibration high,28/01/2023
ASS-001,Belt slip detected,29/01/2023
ASS-001,HMI touchscreen unresponsive,29/01/2023
ASS-001,RFID tag not detected,29/01/2023
ASS-002,Gearbox oil level low,29/01/2023
ASS-002,Coupling vibration high,29/01/2023
ASS-002,Coupling vibration high,29/01/2023
ASS-003,RFID tag not detected,29/01/2023
ASS-003,RFID tag not detected,29/01/2023
ASS-003,Gearbox oil level low,29/01/2023
ASS-003,Inspection overdue,29/01/2023
ASS-003,Scheduled lubrication due,29/01/2023
ASS-003,Watchdog timer expired,29/01/2023
ASS-003,RFID tag not detected,29/01/2023
ASS-003,Proximity sensor failure,29/01/2023
ASS-003,Watchdog timer expired,29/01/2023
ASS-004,Vision sensor calibration error,29/01/2023
ASS-005,Overload protection triggered,29/01/2023
ASS-005,Belt slip detected,29/01/2023
ASS-006,Photoelectric sensor fault,29/01/2023
ASS-007,Barcode reader timeout,29/01/2023
ASS-007,Wear indicator triggered,29/01/2023
ASS-007,Overload protection triggered,29/01/2023
ASS-007,Motor overtemperature fault,29/01/2023
ASS-007,Belt tracking deviation detected,29/01/2023
ASS-007,RFID tag not detected,29/01/2023
ASS-008,Watchdog timer expired,29/01/2023
ASS-008,Zone collision warning,29/01/2023
ASS-008,Weight sensor out of range,29/01/2023
ASS-009,Motor phase imbalance alarm,29/01/2023
ASS-009,Safety relay fault,29/01/2023
ASS-009,HMI touchscreen unresponsive,29/01/2023
ASS-010,Gearbox oil level low,29/01/2023
ASS-010,Network switch port failure,29/01/2023
ASS-010,Safety relay fault,29/01/2023
ASS-010,Photoelectric sensor fault,29/01/2023
ASS-011,Belt slip detected,29/01/2023
ASS-011,Bearing vibration elevated,29/01/2023
ASS-011,Watchdog timer expired,29/01/2023
ASS-011,Gearbox oil level low,29/01/2023
ASS-011,Barcode reader timeout,29/01/2023
ASS-012,Filter replacement required,29/01/2023
ASS-001,Parameter checksum mismatch,30/01/2023
ASS-001,Gearbox oil level low,30/01/2023
ASS-001,Filter replacement required,30/01/2023
ASS-001,Barcode reader timeout,30/01/2023
ASS-001,Gearbox oil level low,30/01/2023
ASS-003,RFID tag not detected,30/01/2023
ASS-003,Zone collision warning,30/01/2023
ASS-003,RFID tag not detected,30/01/2023
ASS-003,Weight sensor out of range,30/01/2023
ASS-003,Vision sensor calibration error,30/01/2023
ASS-003,Zone collision warning,30/01/2023
ASS-003,Photoelectric sensor fault,30/01/2023
ASS-003,Gearbox oil level low,30/01/2023
ASS-003,Emergency stop activated,30/01/2023
ASS-003,Zone collision warning,30/01/2023
ASS-003,Drive inverter alarm,30/01/2023
ASS-004,Photoelectric sensor fault,30/01/2023
ASS-005,Scheduled lubrication due,30/01/2023
ASS-005,RFID tag not detected,30/01/2023
ASS-005,Wear indicator triggered,30/01/2023
ASS-005,Parameter checksum mismatch,30/01/2023
ASS-007,Gearbox oil level low,30/01/2023
ASS-007,Scheduled lubrication due,30/01/2023
ASS-007,Coupling vibration high,30/01/2023
ASS-008,Vision sensor calibration error,30/01/2023
ASS-008,Motor phase imbalance alarm,30/01/2023
ASS-008,Belt slip detected,30/01/2023
ASS-010,Overload protection triggered,30/01/2023
ASS-010,Watchdog timer expired,30/01/2023
ASS-010,Coupling vibration high,30/01/2023
ASS-010,Bearing vibration elevated,30/01/2023
ASS-011,Filter replacement required,30/01/2023
ASS-011,PLC communication error,30/01/2023
ASS-011,Weight sensor out of range,30/01/2023
ASS-011,Wear indicator triggered,30/01/2023
ASS-001,Guard door open alarm,31/01/2023
ASS-002,Bearing vibration elevated,31/01/2023
ASS-002,Light curtain interrupted,31/01/2023
ASS-002,Safety relay fault,31/01/2023
ASS-003,Network switch port failure,31/01/2023
ASS-003,PLC communication error,31/01/2023
ASS-003,Drive inverter alarm,31/01/2023
ASS-003,Coupling vibration high,31/01/2023
ASS-003,Motor overtemperature fault,31/01/2023
ASS-003,RFID tag not detected,31/01/2023
ASS-003,Motor phase imbalance alarm,31/01/2023
ASS-004,Guard door open alarm,31/01/2023
ASS-004,Belt tracking deviation detected,31/01/2023
ASS-005,Belt tracking deviation detected,31/01/2023
ASS-005,Coupling vibration high,31/01/2023
ASS-005,Safety relay fault,31/01/2023
ASS-005,Motor overtemperature fault,31/01/2023
ASS-005,HMI touchscreen unresponsive,31/01/2023
ASS-006,Zone collision warning,31/01/2023
ASS-006,SCADA connection lost,31/01/2023
ASS-006,Drive inverter alarm,31/01/2023
ASS-007,Barcode reader timeout,31/01/2023
ASS-007,Photoelectric sensor fault,31/01/2023
ASS-007,Barcode reader timeout,31/01/2023
ASS-007,Overload protection triggered,31/01/2023
ASS-007,SCADA connection lost,31/01/2023
ASS-007,Bearing vibration elevated,31/01/2023
ASS-008,Network switch port failure,31/01/2023
ASS-008,Coupling vibration high,31/01/2023
ASS-008,Vision sensor calibration error,31/01/2023
ASS-010,Inspection overdue,31/01/2023
ASS-010,SCADA connection lost,31/01/2023
ASS-011,Coupling vibration high,31/01/2023
ASS-011,Weight sensor out of range,31/01/2023
ASS-011,RFID tag not detected,31/01/2023
ASS-001,Inspection overdue,01/02/2023
ASS-002,SCADA connection lost,01/02/2023
ASS-002,Motor phase imbalance alarm,01/02/2023
ASS-003,Motor overtemperature fault,01/02/2023
ASS-003,Belt slip detected,01/02/2023
ASS-006,Motor phase imbalance alarm,01/02/2023
ASS-006,Oil level low,01/02/2023
ASS-006,Proximity sensor failure,01/02/2023
ASS-007,Photoelectric sensor fault,01/02/2023
ASS-007,Vision sensor calibration error,01/02/2023
ASS-008,Motor phase imbalance alarm,01/02/2023
ASS-008,Proximity sensor failure,01/02/2023
ASS-008,Barcode reader timeout,01/02/2023
ASS-008,Proximity sensor failure,01/02/2023
ASS-009,Zone collision warning,01/02/2023
ASS-009,Inspection overdue,01/02/2023
ASS-009,Zone collision warning,01/02/2023
ASS-011,Belt tracking deviation detected,01/02/2023
ASS-011,SCADA connection lost,01/02/2023
ASS-012,Weight sensor out of range,01/02/2023
ASS-001,Barcode reader timeout,02/02/2023
ASS-001,Light curtain interrupted,02/02/2023
ASS-003,Network switch port failure,02/02/2023
ASS-003,Weight sensor out of range,02/02/2023
ASS-003,SCADA connection lost,02/02/2023
ASS-005,Bearing vibration elevated,02/02/2023
ASS-005,Belt tracking deviation detected,02/02/2023
ASS-005,PLC communication error,02/02/2023
ASS-005,Gearbox oil level low,02/02/2023
ASS-005,Motor overtemperature fault,02/02/2023
ASS-006,RFID tag not detected,02/02/2023
ASS-007,HMI touchscreen unresponsive,02/02/2023
ASS-007,Photoelectric sensor fault,02/02/2023
ASS-008,Watchdog timer expired,02/02/2023
ASS-008,Motor phase imbalance alarm,02/02/2023
ASS-008,Motor phase imbalance alarm,02/02/2023
ASS-008,Overload protection triggered,02/02/2023
ASS-009,Photoelectric sensor fault,02/02/2023
ASS-009,HMI touchscreen unresponsive,02/02/2023
ASS-009,Weight sensor out of range,02/02/2023
ASS-009,SCADA connection lost,02/02/2023
ASS-009,Network switch port failure,02/02/2023
ASS-010,Barcode reader timeout,02/02/2023
ASS-010,Gearbox oil level low,02/02/2023
ASS-011,Belt tracking deviation detected,02/02/2023
ASS-011,Proximity sensor failure,02/02/2023
ASS-011,Motor phase imbalance alarm,02/02/2023
ASS-011,Watchdog timer expired,02/02/2023
ASS-011,SCADA connection lost,02/02/2023
ASS-011,Weight sensor out of range,02/02/2023
ASS-012,Network switch port failure,02/02/2023
ASS-012,Gearbox oil level low,02/02/2023
ASS-001,Vision sensor calibration error,03/02/2023
ASS-002,Motor overtemperature fault,03/02/2023
ASS-002,Proximity sensor failure,03/02/2023
ASS-003,Light curtain interrupted,03/02/2023
ASS-004,Bearing vibration elevated,03/02/2023
ASS-006,Wear indicator triggered,03/02/2023
ASS-006,Motor phase imbalance alarm,03/02/2023
ASS-006,Inspection overdue,03/02/2023
ASS-006,Proximity sensor failure,03/02/2023
ASS-007,HMI touchscreen unresponsive,03/02/2023
ASS-007,PLC communication error,03/02/2023
ASS-007,Light curtain interrupted,03/02/2023
ASS-008,Coupling vibration high,03/02/2023
ASS-008,Belt slip detected,03/02/2023
ASS-010,Inspection overdue,03/02/2023
ASS-011,Parameter checksum mismatch,03/02/2023
ASS-011,Belt slip detected,03/02/2023
ASS-011,Proximity sensor failure,03/02/2023
ASS-011,Motor overtemperature fault,03/02/2023
