asset_id,maintenance_log,date
HVAC-03,"Supply fan belt persistent worn, replacement reported and scheduled",29/01/2023
HVAC-03,Compressor discharge temperature significant above normal operating range,29/01/2023
HVAC-03,"Refrigerant pressure readings outside specification, system checked",29/01/2023
HVAC-03,"Fan blade imbalance reported, vibration levels measured and recorded",29/01/2023
HVAC-03,Thermostat setpoint not being maintained — sensor drift noted and suspected,29/01/2023
HVAC-03,"Refrigerant leak reported at service valve connection, repair scheduled",29/01/2023
HVAC-07,"Terminal block minor corrosion recorded, connections cleaned and tightened",29/01/2023
HVAC-07,Ductwork damper noted as stuck in partially closed position,29/01/2023
HVAC-07,"BACnet network interruption reported, gateway settings reviewed",29/01/2023
HVAC-07,"Condenser fan motor significant noisy, bearing wear observed",29/01/2023
HVAC-07,Compressor discharge temperature intermittent above normal operating range,29/01/2023
HVAC-08,"Motor run capacitor significant degraded, replaced during inspection",29/01/2023
HVAC-01,Control sequence fault observed during changeover between heating and cooling,30/01/2023
HVAC-03,Noise complaint from supply diffuser — turbulence reported,30/01/2023
HVAC-03,"Outside air damper reported not fully closing, weather seal replaced",30/01/2023
HVAC-03,"Zone temperature sensor intermittent out of calibration, recalibrated",30/01/2023
HVAC-03,"Demand-controlled ventilation not responding to CO2 signal, reported",30/01/2023
HVAC-03,"Condenser fan motor minor noisy, bearing wear reported",30/01/2023
HVAC-07,Ductwork damper noted as stuck in partially closed position,30/01/2023
HVAC-07,"Compressor suction pressure persistent lower than expected, possible refrigerant leak reported",30/01/2023
HVAC-07,"Condenser coil heavily fouled with debris, cleaning reported as required",30/01/2023
HVAC-08,"Outside air damper detected not fully closing, weather seal replaced",30/01/2023
HVAC-02,"Suction line frost reported at expansion valve, TXV adjustment required",31/01/2023
HVAC-03,"Earth leakage observed on compressor motor circuit, insulation tested",31/01/2023
HVAC-03,"Wiring insulation significant deteriorated at junction box, rewired",31/01/2023
HVAC-03,"Terminal block persistent corrosion observed, connections cleaned and tightened",31/01/2023
HVAC-03,Compressor discharge temperature intermittent above normal operating range,31/01/2023
HVAC-03,"Condenser coil heavily fouled with debris, cleaning detected as required",31/01/2023
HVAC-03,"Refrigerant charge low — technician observed low refrigerant level, top-up performed",31/01/2023
HVAC-04,"Low-pressure cutout noted repeatedly, refrigerant charge verified",31/01/2023
HVAC-06,Control sequence fault recorded during changeover between heating and cooling,31/01/2023
HVAC-07,"Control board fault code F89 noted, reset performed",31/01/2023
HVAC-02,"Return air temperature elevated higher than setpoint, airflow restricted",01/02/2023
HVAC-02,Thermostat setpoint not being maintained — sensor drift noted and suspected,01/02/2023
HVAC-03,"Suction line frost observed at expansion valve, TXV adjustment required",01/02/2023
HVAC-03,"Control board fault code F12 observed, reset performed",01/02/2023
HVAC-03,"Overload relay tripped, motor current draw recorded as elevated",01/02/2023
HVAC-03,"Suction line frost reported at expansion valve, TXV adjustment required",01/02/2023
HVAC-03,"Supply fan belt elevated worn, replacement recorded and scheduled",01/02/2023
HVAC-03,"Blower wheel fouled with debris, elevated buildup observed and cleaned",01/02/2023
HVAC-04,"Head pressure significant elevated, condenser fan speed checked",01/02/2023
HVAC-04,"Zone temperature sensor elevated out of calibration, recalibrated",01/02/2023
HVAC-04,"Voltage imbalance intermittent across phases, supply quality checked",01/02/2023
HVAC-06,"Suction line frost recorded at expansion valve, TXV adjustment required",01/02/2023
HVAC-07,"Contactor contacts pitted and worn, replacement reported and scheduled",01/02/2023
HVAC-07,"Alarms suppressed by contractor without authorisation, recorded",01/02/2023
HVAC-08,"Supply air temperature minor inconsistent, mixing box damper adjusted",01/02/2023
HVAC-01,"Head pressure persistent elevated, condenser fan speed checked",02/02/2023
HVAC-02,"Overload relay tripped, motor current draw reported as elevated",02/02/2023
HVAC-02,"Duct leakage detected at flex connector joints, sealed with mastic",02/02/2023
HVAC-03,Compressor discharge temperature minor above normal operating range,02/02/2023
HVAC-03,"Suction line frost observed at expansion valve, TXV adjustment required",02/02/2023
HVAC-03,"Earth leakage detected on compressor motor circuit, insulation tested",02/02/2023
HVAC-03,"Supply fan belt significant worn, replacement recorded and scheduled",02/02/2023
HVAC-03,"Motor run capacitor elevated degraded, replaced during inspection",02/02/2023
HVAC-04,"Anti-freeze thermostat setpoint recorded as incorrectly set, corrected",02/02/2023
HVAC-05,Control sequence fault observed during changeover between heating and cooling,02/02/2023
HVAC-06,"Earth leakage observed on compressor motor circuit, insulation tested",02/02/2023
HVAC-07,"Refrigerant leak detected at service valve connection, repair scheduled",02/02/2023
HVAC-02,"Static pressure reading intermittent outside normal range, ductwork inspected",03/02/2023
HVAC-02,"Blower wheel fouled with debris, significant buildup detected and cleaned",03/02/2023
HVAC-02,Ductwork damper recorded as stuck in partially closed position,03/02/2023
HVAC-03,"Liquid line sight glass showing bubbles, low refrigerant charge suspected",03/02/2023
HVAC-03,"Compressor short-cycling detected, pressure switch inspected",03/02/2023
HVAC-03,"Supply fan belt persistent worn, replacement recorded and scheduled",03/02/2023
HVAC-03,"DDC controller reboot detected, settings verified after restart",03/02/2023
HVAC-03,"Alarms suppressed by contractor without authorisation, detected",03/02/2023
HVAC-04,"BMS communication timeout noted on unit, manual override applied",03/02/2023
HVAC-04,Air filter pressure drop significant above recommended threshold,03/02/2023
HVAC-07,"BACnet network interruption recorded, gateway settings reviewed",03/02/2023
HVAC-07,"Blower wheel fouled with debris, intermittent buildup reported and cleaned",03/02/2023
HVAC-07,"Fan blade imbalance observed, vibration levels measured and recorded",03/02/2023
HVAC-07,"BMS communication timeout recorded on unit, manual override applied",03/02/2023
HVAC-07,"Demand-controlled ventilation not responding to CO2 signal, detected",03/02/2023
HVAC-07,Control sequence fault recorded during changeover between heating and cooling,03/02/2023
HVAC-07,"Evaporator coil frosting over, defrost cycle initiated",03/02/2023
HVAC-07,"Compressor short-cycling recorded, pressure switch inspected",03/02/2023
HVAC-01,Compressor discharge temperature significant above normal operating range,04/02/2023
HVAC-01,"Wiring insulation intermittent deteriorated at junction box, rewired",04/02/2023
HVAC-01,"Wiring insulation elevated deteriorated at junction box, rewired",04/02/2023
HVAC-03,"Occupancy sensor not triggering correctly, wiring fault recorded",04/02/2023
HVAC-03,"Contactor contacts pitted and worn, replacement recorded and scheduled",04/02/2023
HVAC-03,"Fire damper failed functional test, maintenance team detected and notified",04/02/2023
HVAC-06,"Refrigerant leak noted at service valve connection, repair scheduled",04/02/2023
HVAC-07,"Terminal block elevated corrosion recorded, connections cleaned and tightened",04/02/2023
HVAC-07,"Refrigerant pressure readings outside specification, system checked",04/02/2023
HVAC-07,"Refrigerant charge low — technician observed low refrigerant level, top-up performed",04/02/2023
HVAC-08,"Anti-freeze thermostat setpoint recorded as incorrectly set, corrected",04/02/2023
HVAC-01,"Supply air temperature intermittent inconsistent, mixing box damper adjusted",05/02/2023
HVAC-02,Refrigerant leak detector alarm detected in plant room,05/02/2023
HVAC-02,Control sequence fault reported during changeover between heating and cooling,05/02/2023
HVAC-03,"Blower wheel fouled with debris, intermittent buildup recorded and cleaned",05/02/2023
HVAC-03,"Fan blade imbalance noted, vibration levels measured and recorded",05/02/2023
HVAC-03,"Zone temperature sensor persistent out of calibration, recalibrated",05/02/2023
HVAC-03,"Refrigerant charge low — technician observed low refrigerant level, top-up performed",05/02/2023
HVAC-03,"Outside air damper observed not fully closing, weather seal replaced",05/02/2023
HVAC-03,"BMS communication timeout detected on unit, manual override applied",05/02/2023
HVAC-03,"Refrigerant charge low — technician noted low refrigerant level, top-up performed",05/02/2023
HVAC-04,"Blower wheel fouled with debris, persistent buildup noted and cleaned",05/02/2023
HVAC-05,"Compressor suction pressure minor lower than expected, possible refrigerant leak recorded",05/02/2023
HVAC-06,"Static pressure reading minor outside normal range, ductwork inspected",05/02/2023
HVAC-06,"Occupancy sensor not triggering correctly, wiring fault noted",05/02/2023
HVAC-07,"BMS communication timeout recorded on unit, manual override applied",05/02/2023
HVAC-07,Ductwork damper detected as stuck in partially closed position,05/02/2023
HVAC-08,"Scheduling fault — unit failed to start at programmed time, reported",05/02/2023
HVAC-08,Electrical panel voltage fluctuation recorded during peak load,05/02/2023
HVAC-08,"Terminal block significant corrosion noted, connections cleaned and tightened",05/02/2023
HVAC-01,Refrigerant leak detector alarm recorded in plant room,06/02/2023
HVAC-01,"BACnet network interruption noted, gateway settings reviewed",06/02/2023
HVAC-03,"Earth leakage recorded on compressor motor circuit, insulation tested",06/02/2023
HVAC-03,"Voltage imbalance elevated across phases, supply quality checked",06/02/2023
HVAC-03,"Refrigerant charge low — technician observed low refrigerant level, top-up performed",06/02/2023
HVAC-05,"Fuse blown on control circuit, root cause observed and investigated",06/02/2023
HVAC-07,"BACnet network interruption noted, gateway settings reviewed",06/02/2023
HVAC-01,"Liquid line sight glass showing bubbles, low refrigerant charge suspected",07/02/2023
HVAC-02,"Refrigerant pressure readings outside specification, system checked",07/02/2023
HVAC-02,Compressor discharge temperature intermittent above normal operating range,07/02/2023
HVAC-02,"Setpoint drift observed on zone controller overnight, investigated",07/02/2023
HVAC-02,"Contactor contacts pitted and worn, replacement noted and scheduled",07/02/2023
HVAC-03,"BACnet network interruption recorded, gateway settings reviewed",07/02/2023
HVAC-03,"Outside air damper noted not fully closing, weather seal replaced",07/02/2023
HVAC-03,"Vibration isolation mounts significant deteriorated, unit recorded as unstable",07/02/2023
HVAC-03,Ductwork damper noted as stuck in partially closed position,07/02/2023
HVAC-03,"Motor run capacitor significant degraded, replaced during inspection",07/02/2023
HVAC-03,Refrigerant leak detector alarm detected in plant room,07/02/2023
HVAC-05,"Low-pressure cutout observed repeatedly, refrigerant charge verified",07/02/2023
HVAC-05,"Suction line frost observed at expansion valve, TXV adjustment required",07/02/2023
HVAC-07,"Compressor suction pressure minor lower than expected, possible refrigerant leak reported",07/02/2023
HVAC-07,"Anti-freeze thermostat setpoint reported as incorrectly set, corrected",07/02/2023
HVAC-02,"Static pressure reading minor outside normal range, ductwork inspected",08/02/2023
HVAC-03,"Duct leakage detected at flex connector joints, sealed with mastic",08/02/2023
HVAC-03,"Duct leakage detected at flex connector joints, sealed with mastic",08/02/2023
HVAC-03,Electrical panel voltage fluctuation observed during peak load,08/02/2023
HVAC-03,"Liquid line sight glass showing bubbles, low refrigerant charge suspected",08/02/2023
HVAC-04,"Control transformer output voltage minor low, unit inspected",08/02/2023
HVAC-05,"Demand-controlled ventilation not responding to CO2 signal, detected",08/02/2023
HVAC-06,Air filter pressure drop persistent above recommended threshold,08/02/2023
